idseq,datetime,subtype,srcip,srcport,srcintf,dstip,dstport,dstintf,action,sentpkt,rcvdpkt,duration,service,devtype,level,crscore,crlevel,is_attack,pkt_total,pkt_ratio,pkt_rate,sent_rate,rcvd_rate,inv_duration,duration_zero_flag,rcvd_zero_flag,pkt_total_pctl90,pkt_total_qbin,pkt_total_qrank,dstport_bucket,is_common_port,proto_port,sub_action,svc_action,pkt_rate_z,pkt_rate_outlier,burst_sent_p99,proto_port_code,sub_action_code,svc_action_code
,2025-10-07 05:37:28,1,10.4.168.70,9080,-1,61.65.6.129,5060,-1,1,1929683.0,1924708.0,7234597.0,31,-1,1,0,0,0,3854391.0,1.002584807669527,0.532772039686523,0.26672985378453007,0.26604218590199286,1.3822470000747796e-07,0,0,1,3,0.9631556133506719,2,1,31|5060,1|1,31|1,3.2783572349600383,0,0,113089844,3571441875,2205555514
,2025-10-07 05:37:17,1,20.65.195.17,34078,-1,220.130.36.69,1521,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,1,0|1521,1|9,0|9,0.0,0,0,2636629774,44567127,2735820480
,2025-10-07 05:37:17,1,20.65.195.17,34078,-1,220.130.36.69,1521,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,1,0|1521,1|-1,0|-1,-0.6744907594765952,0,0,2636629774,2621595096,387804096
,2025-10-07 05:37:08,1,147.185.132.66,52505,-1,220.130.36.69,50001,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|50001,1|9,0|9,0.0,0,0,4268463846,44567127,2735820480
,2025-10-07 05:37:08,1,147.185.132.66,52505,-1,220.130.36.69,50001,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|50001,1|-1,0|-1,-0.6744907594765952,0,0,4268463846,2621595096,387804096
,2025-10-07 05:37:05,1,186.54.228.254,58062,-1,220.130.36.69,23,-1,9,1.0,0.0,11.0,39,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,1,1,39|23,1|9,39|9,0.0,0,0,4176019,44567127,662837992
,2025-10-07 05:37:05,1,186.54.228.254,58062,-1,220.130.36.69,23,-1,-1,0.0,0.0,0.0,39,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,1,39|23,1|-1,39|-1,-0.6744907594765952,0,0,4176019,2621595096,232344232
,2025-10-07 05:37:04,1,185.156.73.197,59159,-1,220.130.36.69,10973,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|10973,1|9,0|9,0.0,0,0,4237752976,44567127,2735820480
,2025-10-07 05:37:04,1,185.156.73.197,59159,-1,220.130.36.69,10973,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|10973,1|-1,0|-1,-0.6744907594765952,0,0,4237752976,2621595096,387804096
,2025-10-07 05:36:50,1,79.124.40.126,53725,-1,220.130.36.69,33895,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|33895,1|9,0|9,0.0,0,0,291698681,44567127,2735820480
,2025-10-07 05:36:50,1,79.124.40.126,53725,-1,220.130.36.69,33895,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|33895,1|-1,0|-1,-0.6744907594765952,0,0,291698681,2621595096,387804096
,2025-10-07 05:36:39,1,112.4.101.66,39469,-1,220.130.36.69,4080,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|4080,1|9,0|9,0.0,0,0,473254034,44567127,2735820480
,2025-10-07 05:36:39,1,112.4.101.66,39469,-1,220.130.36.69,4080,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|4080,1|-1,0|-1,-0.6744907594765952,0,0,473254034,2621595096,387804096
,2025-10-07 05:36:19,1,92.63.197.46,59189,-1,220.130.36.69,11578,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|11578,1|9,0|9,0.0,0,0,2031673458,44567127,2735820480
,2025-10-07 05:36:19,1,92.63.197.46,59189,-1,220.130.36.69,11578,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|11578,1|-1,0|-1,-0.6744907594765952,0,0,2031673458,2621595096,387804096
,2025-10-07 05:36:06,1,94.102.49.88,53333,-1,220.130.36.69,9000,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|9000,1|9,0|9,0.0,0,0,972530110,44567127,2735820480
,2025-10-07 05:36:06,1,94.102.49.88,53333,-1,220.130.36.69,9000,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|9000,1|-1,0|-1,-0.6744907594765952,0,0,972530110,2621595096,387804096
,2025-10-07 05:36:04,1,176.65.148.92,47614,-1,220.130.36.69,27025,-1,1,1.0,0.0,181.0,0,-1,1,0,0,0,1.0,0.0,0.0055248618784530384,0.0055248618784530384,0.0,0.0055248618784530384,0,1,1,3,0.6811876896402254,2,0,0|27025,1|1,0|1,-0.6334996083481834,0,0,2484696734,3571441875,2922506386
,2025-10-07 05:36:04,1,176.65.148.92,47614,-1,220.130.36.69,27025,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|27025,1|-1,0|-1,-0.6744907594765952,0,0,2484696734,2621595096,387804096
,2025-10-07 05:36:02,1,10.4.168.70,9080,-1,61.65.15.173,5060,-1,1,1943518.0,1937276.0,7234517.0,31,-1,1,0,0,0,3880794.0,1.0032220499299016,0.5364275182434433,0.26864516318090065,0.26778235506254255,1.3822622850979548e-07,0,0,1,3,0.9852622453402687,2,1,31|5060,1|1,31|1,3.3054786865492214,0,1,113089844,3571441875,2205555514
,2025-10-07 05:36:00,1,10.4.168.70,9080,-1,61.30.27.170,7760,-1,1,772620.0,72392.0,7234510.0,0,-1,1,0,0,0,845012.0,10.672726268095921,0.11680293482212341,0.10679645200573364,0.010006482816389776,1.382263622553566e-07,0,0,1,3,0.9204594711746857,2,0,0|7760,1|1,0|1,0.19211674291336672,0,0,2380400052,3571441875,2922506386
,2025-10-07 05:35:58,1,79.124.40.86,56626,-1,220.130.36.69,20003,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|20003,1|9,0|9,0.0,0,0,1541571650,44567127,2735820480
,2025-10-07 05:35:58,1,79.124.40.86,56626,-1,220.130.36.69,20003,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|20003,1|-1,0|-1,-0.6744907594765952,0,0,1541571650,2621595096,387804096
,2025-10-07 05:35:56,1,92.63.197.46,59189,-1,220.130.36.69,11786,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|11786,1|9,0|9,0.0,0,0,2105821545,44567127,2735820480
,2025-10-07 05:35:56,1,92.63.197.46,59189,-1,220.130.36.69,11786,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|11786,1|-1,0|-1,-0.6744907594765952,0,0,2105821545,2621595096,387804096
,2025-10-07 05:35:53,1,141.98.10.25,42794,-1,220.130.36.69,1301,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|1301,1|9,0|9,0.0,0,0,141966389,44567127,2735820480
,2025-10-07 05:35:53,1,141.98.10.25,42794,-1,220.130.36.69,1301,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|1301,1|-1,0|-1,-0.6744907594765952,0,0,141966389,2621595096,387804096
,2025-10-07 05:35:53,1,185.104.189.6,60000,-1,220.130.36.69,3603,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|3603,1|9,0|9,0.0,0,0,1099235963,44567127,2735820480
,2025-10-07 05:35:53,1,185.104.189.6,60000,-1,220.130.36.69,3603,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|3603,1|-1,0|-1,-0.6744907594765952,0,0,1099235963,2621595096,387804096
,2025-10-07 05:35:42,1,79.124.40.86,56626,-1,220.130.36.69,26769,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|26769,1|9,0|9,0.0,0,0,4107433200,44567127,2735820480
,2025-10-07 05:35:42,1,79.124.40.86,56626,-1,220.130.36.69,26769,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|26769,1|-1,0|-1,-0.6744907594765952,0,0,4107433200,2621595096,387804096
,2025-10-07 05:35:40,1,47.130.108.237,62567,-1,220.130.36.69,443,-1,9,1.0,0.0,11.0,6,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,1,1,6|443,1|9,6|9,0.0,0,0,3075544739,44567127,1105198866
,2025-10-07 05:35:40,1,47.130.108.237,62567,-1,220.130.36.69,443,-1,-1,0.0,0.0,0.0,6,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,1,6|443,1|-1,6|-1,-0.6744907594765952,0,0,3075544739,2621595096,2275572796
,2025-10-07 05:35:37,1,10.4.168.70,9080,-1,61.61.136.70,5060,-1,1,1286153.0,1285066.0,7234491.0,31,-1,1,0,0,0,2571219.0,1.0008458709513752,0.3554111823485578,0.17778071739946874,0.17763046494908902,1.3822672528032727e-07,0,0,1,3,0.9401820546163849,2,1,31|5060,1|1,31|1,1.9624463819196927,0,0,113089844,3571441875,2205555514
,2025-10-07 05:35:24,1,176.65.148.221,59049,-1,220.130.36.69,19848,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|19848,1|9,0|9,0.0,0,0,882833541,44567127,2735820480
,2025-10-07 05:35:24,1,176.65.148.221,59049,-1,220.130.36.69,19848,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|19848,1|-1,0|-1,-0.6744907594765952,0,0,882833541,2621595096,387804096
,2025-10-07 05:35:22,1,196.251.80.143,43050,-1,220.130.36.69,3142,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|3142,1|9,0|9,0.0,0,0,2311649458,44567127,2735820480
,2025-10-07 05:35:22,1,196.251.80.143,43050,-1,220.130.36.69,3142,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|3142,1|-1,0|-1,-0.6744907594765952,0,0,2311649458,2621595096,387804096
,2025-10-07 05:35:18,1,10.4.168.70,9080,-1,61.65.6.129,5060,-1,1,1929648.0,1924670.0,7234467.0,31,-1,1,0,0,0,3854318.0,1.002586417411816,0.5327715227673303,0.2667298088442452,0.2660417139230851,1.3822718384091047e-07,0,0,1,3,0.9629388816644994,2,1,31|5060,1|1,31|1,3.278353399730631,0,0,113089844,3571441875,2205555514
,2025-10-07 05:35:13,1,176.65.148.226,42115,-1,220.130.36.69,23764,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|23764,1|9,0|9,0.0,0,0,3451543656,44567127,2735820480
,2025-10-07 05:35:13,1,176.65.148.226,42115,-1,220.130.36.69,23764,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|23764,1|-1,0|-1,-0.6744907594765952,0,0,3451543656,2621595096,387804096
,2025-10-07 05:35:13,1,20.65.193.94,57909,-1,220.130.36.69,9200,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|9200,1|9,0|9,0.0,0,0,1020100535,44567127,2735820480
,2025-10-07 05:35:13,1,20.65.193.94,57909,-1,220.130.36.69,9200,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|9200,1|-1,0|-1,-0.6744907594765952,0,0,1020100535,2621595096,387804096
,2025-10-07 05:35:03,1,35.203.210.16,53044,-1,220.130.36.69,10784,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|10784,1|9,0|9,0.0,0,0,2136948324,44567127,2735820480
,2025-10-07 05:35:03,1,35.203.210.16,53044,-1,220.130.36.69,10784,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|10784,1|-1,0|-1,-0.6744907594765952,0,0,2136948324,2621595096,387804096
,2025-10-07 05:34:50,1,198.235.24.177,55951,-1,220.130.36.69,1028,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|1028,1|9,0|9,0.0,0,0,3481783699,44567127,2735820480
,2025-10-07 05:34:50,1,198.235.24.177,55951,-1,220.130.36.69,1028,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|1028,1|-1,0|-1,-0.6744907594765952,0,0,3481783699,2621595096,387804096
,2025-10-07 05:34:45,1,40.80.206.136,51292,-1,220.130.36.69,9200,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|9200,1|9,0|9,0.0,0,0,1020100535,44567127,2735820480
,2025-10-07 05:34:45,1,40.80.206.136,51292,-1,220.130.36.69,9200,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|9200,1|-1,0|-1,-0.6744907594765952,0,0,1020100535,2621595096,387804096
,2025-10-07 05:34:37,1,147.185.132.112,52797,-1,220.130.36.69,7170,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|7170,1|9,0|9,0.0,0,0,1493362351,44567127,2735820480
,2025-10-07 05:34:37,1,147.185.132.112,52797,-1,220.130.36.69,7170,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|7170,1|-1,0|-1,-0.6744907594765952,0,0,1493362351,2621595096,387804096
,2025-10-07 05:34:25,1,185.156.73.197,59159,-1,220.130.36.69,10157,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|10157,1|9,0|9,0.0,0,0,1932936411,44567127,2735820480
,2025-10-07 05:34:25,1,185.156.73.197,59159,-1,220.130.36.69,10157,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|10157,1|-1,0|-1,-0.6744907594765952,0,0,1932936411,2621595096,387804096
,2025-10-07 05:34:24,1,88.99.215.236,46150,-1,220.130.36.69,63637,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|63637,1|9,0|9,0.0,0,0,1619224274,44567127,2735820480
,2025-10-07 05:34:24,1,88.99.215.236,46150,-1,220.130.36.69,63637,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|63637,1|-1,0|-1,-0.6744907594765952,0,0,1619224274,2621595096,387804096
,2025-10-07 05:34:24,1,79.124.40.106,47304,-1,220.130.36.69,5057,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|5057,1|9,0|9,0.0,0,0,3186575061,44567127,2735820480
,2025-10-07 05:34:24,1,79.124.40.106,47304,-1,220.130.36.69,5057,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|5057,1|-1,0|-1,-0.6744907594765952,0,0,3186575061,2621595096,387804096
,2025-10-07 05:34:20,1,162.142.125.133,7859,-1,220.130.36.69,31823,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|31823,1|9,0|9,0.0,0,0,1253807506,44567127,2735820480
,2025-10-07 05:34:20,1,162.142.125.133,7859,-1,220.130.36.69,31823,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|31823,1|-1,0|-1,-0.6744907594765952,0,0,1253807506,2621595096,387804096
,2025-10-07 05:34:14,1,176.65.149.77,51963,-1,220.130.36.69,21759,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|21759,1|9,0|9,0.0,0,0,3043298459,44567127,2735820480
,2025-10-07 05:34:14,1,176.65.149.77,51963,-1,220.130.36.69,21759,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|21759,1|-1,0|-1,-0.6744907594765952,0,0,3043298459,2621595096,387804096
,2025-10-07 05:34:08,1,79.124.40.106,47304,-1,220.130.36.69,14,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,1,0,0|14,1|9,0|9,0.0,0,0,1561724883,44567127,2735820480
,2025-10-07 05:34:08,1,79.124.40.106,47304,-1,220.130.36.69,14,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,0,0|14,1|-1,0|-1,-0.6744907594765952,0,0,1561724883,2621595096,387804096
,2025-10-07 05:34:07,1,125.39.70.34,42504,-1,220.130.36.69,22,-1,9,3.0,0.0,14.0,38,-1,1,0,0,0,3.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.07142857142857142,0,1,1,3,0.91135674035544,1,1,38|22,1|9,38|9,0.915380316432522,0,0,4139796304,44567127,1183851385
,2025-10-07 05:34:07,1,125.39.70.34,42504,-1,220.130.36.69,22,-1,-1,0.0,0.0,0.0,38,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,1,1,38|22,1|-1,38|-1,-0.6744907594765952,0,0,4139796304,2621595096,2327129440
,2025-10-07 05:33:56,1,79.124.40.110,56530,-1,220.130.36.69,49492,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|49492,1|9,0|9,0.0,0,0,1078677628,44567127,2735820480
,2025-10-07 05:33:56,1,79.124.40.110,56530,-1,220.130.36.69,49492,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|49492,1|-1,0|-1,-0.6744907594765952,0,0,1078677628,2621595096,387804096
,2025-10-07 05:33:51,1,79.124.40.110,56530,-1,220.130.36.69,14039,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|14039,1|9,0|9,0.0,0,0,4122949003,44567127,2735820480
,2025-10-07 05:33:51,1,79.124.40.110,56530,-1,220.130.36.69,14039,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|14039,1|-1,0|-1,-0.6744907594765952,0,0,4122949003,2621595096,387804096
,2025-10-07 05:33:44,1,45.136.68.56,56868,-1,220.130.36.69,33096,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|33096,1|9,0|9,0.0,0,0,734994988,44567127,2735820480
,2025-10-07 05:33:44,1,45.136.68.56,56868,-1,220.130.36.69,33096,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|33096,1|-1,0|-1,-0.6744907594765952,0,0,734994988,2621595096,387804096
,2025-10-07 05:33:39,1,87.120.191.37,36327,-1,220.130.36.69,9999,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|9999,1|9,0|9,0.0,0,0,3588240664,44567127,2735820480
,2025-10-07 05:33:39,1,87.120.191.37,36327,-1,220.130.36.69,9999,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|9999,1|-1,0|-1,-0.6744907594765952,0,0,3588240664,2621595096,387804096
,2025-10-07 05:33:37,1,95.214.55.218,58157,-1,220.130.36.69,60023,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|60023,1|9,0|9,0.0,0,0,432073141,44567127,2735820480
,2025-10-07 05:33:37,1,95.214.55.218,58157,-1,220.130.36.69,60023,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|60023,1|-1,0|-1,-0.6744907594765952,0,0,432073141,2621595096,387804096
,2025-10-07 05:33:37,1,10.4.168.70,9080,-1,61.61.136.70,5060,-1,1,1286129.0,1285045.0,7234371.0,31,-1,1,0,0,0,2571174.0,1.0008435502258677,0.35541085741939415,0.1777803488375147,0.17763050858187948,1.3822901811366875e-07,0,0,1,3,0.9399653229302124,2,1,31|5060,1|1,31|1,1.9624439711407902,0,0,113089844,3571441875,2205555514
,2025-10-07 05:33:29,1,10.4.168.70,9080,-1,61.30.27.170,7760,-1,1,772603.0,72389.0,7234360.0,0,-1,1,0,0,0,844992.0,10.672933733025737,0.11680259207448897,0.10679631646752442,0.010006275606964541,1.3822922829386428e-07,0,0,1,3,0.9202427394885132,2,0,0|7760,1|1,0|1,0.19211419993213183,0,0,2380400052,3571441875,2922506386
,2025-10-07 05:33:25,1,176.65.149.64,44627,-1,220.130.36.69,22357,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,2,0,0|22357,1|9,0|9,0.0,0,0,1250177439,44567127,2735820480
,2025-10-07 05:33:25,1,176.65.149.64,44627,-1,220.130.36.69,22357,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,2,0,0|22357,1|-1,0|-1,-0.6744907594765952,0,0,1250177439,2621595096,387804096
,2025-10-07 05:33:20,1,119.148.58.252,55385,-1,220.130.36.69,50320,-1,9,1.0,0.0,11.0,0,-1,1,0,0,0,1.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0,1,1,3,0.6811876896402254,3,0,0|50320,1|9,0|9,0.0,0,0,3331738115,44567127,2735820480
,2025-10-07 05:33:20,1,119.148.58.252,55385,-1,220.130.36.69,50320,-1,-1,0.0,0.0,0.0,0,-1,2,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0.22854356306892068,3,0,0|50320,1|-1,0|-1,-0.6744907594765952,0,0,3331738115,2621595096,387804096
,2025-10-07 05:33:18,1,10.4.168.70,9080,-1,61.65.6.129,5060,-1,1,1929603.0,1924628.0,7234347.0,31,-1,1,0,0,0,3854231.0,1.0025849151108681,0.5327683341703128,0.26672801290842146,0.26604032126189137,1.3822947668946485e-07,0,0,1,3,0.9627221499783268,2,1,31|5060,1|1,31|1,3.278329742259167,0,0,113089844,3571441875,2205555514
